Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
235,Marketing,Male,32,Analyst,03:05.6,8,Master,4,56000,36,12,9,11,75,12,91,2,2.65,FALSE
236,HR,Female,39,Technician,03:05.6,1,Master,5,52500,57,3,28,5,0,17,29,2,4.33,FALSE
237,Marketing,Other,44,Technician,03:05.6,7,Bachelor,1,38500,53,30,3,11,25,15,33,2,3.51,FALSE
238,Sales,Male,28,Engineer,03:05.6,2,High School,4,84000,38,9,23,7,75,12,37,0,1.96,FALSE
239,Operations,Female,42,Consultant,03:05.6,8,High School,4,77000,53,17,18,1,50,16,55,1,4.65,FALSE
240,Finance,Female,27,Manager,03:05.6,1,High School,4,84000,56,27,19,4,75,8,90,2,1.53,FALSE
241,HR,Male,60,Developer,03:05.6,1,High School,3,65000,54,12,9,11,0,11,32,0,2.18,TRUE
242,Engineering,Male,42,Manager,03:05.6,1,Master,1,66000,41,10,24,4,50,2,8,2,4.72,FALSE
243,Finance,Male,33,Developer,03:05.6,6,High School,2,60000,39,38,28,9,25,1,33,2,3.42,FALSE
244,IT,Female,47,Analyst,03:05.6,2,Bachelor,2,48000,38,44,4,3,50,11,31,2,1.04,FALSE
245,HR,Female,45,Manager,03:05.6,4,Bachelor,5,90000,48,9,7,1,100,3,65,1,4.79,FALSE
246,IT,Female,32,Specialist,03:05.6,2,Bachelor,4,63000,55,46,26,11,0,9,87,2,4.82,FALSE
247,Marketing,Female,24,Technician,03:05.6,7,Bachelor,4,49000,30,33,20,3,25,15,18,0,1.46,FALSE
248,HR,Female,43,Analyst,03:05.6,3,Bachelor,2,48000,57,36,5,4,100,19,37,1,4.81,FALSE
249,Legal,Male,32,Consultant,03:05.6,2,High School,3,71500,35,43,15,10,25,5,75,0,1.49,FALSE
250,Customer Support,Male,35,Technician,03:05.6,1,High School,3,45500,51,28,4,9,50,3,84,1,2.03,FALSE
251,Engineering,Male,56,Technician,03:05.6,9,Bachelor,2,42000,38,27,14,6,100,6,20,2,2.7,FALSE
252,IT,Male,35,Consultant,03:05.6,6,Bachelor,1,60500,59,44,23,4,0,17,25,0,3.76,FALSE
253,Operations,Male,34,Specialist,03:05.6,3,Bachelor,3,58500,50,13,27,10,0,9,57,2,4.87,FALSE
254,Legal,Female,30,Consultant,03:05.6,9,Master,4,77000,43,31,26,13,50,3,37,1,3.4,FALSE
255,Marketing,Other,46,Developer,03:05.6,6,High School,1,55000,47,12,24,9,25,17,3,1,1.05,FALSE
256,Operations,Male,34,Consultant,03:05.6,9,High School,4,77000,52,13,8,9,100,13,81,2,3.17,FALSE
257,Engineering,Female,45,Specialist,03:05.6,5,Bachelor,2,54000,31,19,16,12,25,8,12,2,1.61,FALSE
258,HR,Female,31,Specialist,03:05.6,5,Bachelor,3,58500,59,19,22,6,75,3,78,0,3.3,FALSE
259,Sales,Male,26,Technician,03:05.6,8,Bachelor,5,52500,46,39,25,2,100,16,57,1,3.98,FALSE
260,Marketing,Male,40,Manager,03:05.6,4,High School,2,72000,60,25,6,13,75,11,94,1,4.41,FALSE
261,Marketing,Male,46,Developer,03:05.6,6,Master,2,60000,60,3,8,13,0,17,93,2,4.27,FALSE
262,Operations,Female,32,Technician,03:05.6,4,Bachelor,1,38500,40,25,10,10,50,16,89,1,1.43,FALSE
263,HR,Female,26,Developer,03:05.6,6,Master,2,60000,59,39,7,1,0,10,9,0,4.97,FALSE
264,IT,Male,52,Manager,03:05.6,4,Master,4,84000,39,30,29,7,0,17,18,1,2.68,FALSE
265,Marketing,Other,26,Engineer,03:05.6,3,PhD,4,84000,35,46,2,11,100,3,81,0,3.98,FALSE
266,IT,Female,34,Technician,03:05.6,6,PhD,5,52500,40,24,17,6,0,5,4,0,4.18,FALSE
267,Finance,Male,31,Developer,03:05.6,8,Bachelor,1,55000,38,29,24,10,25,15,76,0,3.39,FALSE
268,IT,Female,54,Manager,03:05.6,7,Bachelor,2,72000,59,6,11,1,100,17,32,2,4.08,FALSE
269,Operations,Male,39,Technician,03:05.6,0,High School,2,42000,50,23,29,9,75,9,69,2,4.5,TRUE
270,IT,Female,52,Manager,03:05.6,7,Bachelor,3,78000,39,4,20,2,0,9,57,0,1.54,FALSE
271,Sales,Male,39,Specialist,03:05.6,3,Bachelor,3,58500,39,40,22,6,0,8,19,0,1.52,FALSE
272,Operations,Male,31,Consultant,03:05.6,8,Master,1,60500,57,25,19,5,0,14,25,0,3.33,FALSE
273,Marketing,Female,44,Manager,03:05.6,9,Bachelor,5,90000,35,18,28,3,75,8,5,2,2.63,FALSE
274,Operations,Other,25,Engineer,03:05.6,8,Bachelor,1,66000,58,30,23,10,50,1,33,1,4.21,FALSE
275,IT,Male,26,Technician,03:05.6,1,Bachelor,4,49000,33,21,8,7,75,8,12,0,2.64,FALSE
276,Marketing,Male,56,Consultant,03:05.6,1,Bachelor,4,77000,59,19,25,5,25,14,53,2,4.9,FALSE
277,Engineering,Male,27,Engineer,03:05.6,1,PhD,4,84000,42,2,15,2,100,8,74,2,1.53,FALSE
278,Legal,Female,59,Consultant,03:05.6,4,Bachelor,3,71500,55,19,20,11,50,15,66,0,1.84,FALSE
279,Operations,Male,34,Developer,03:05.6,5,Bachelor,3,65000,44,0,19,0,25,7,48,1,1.9,FALSE
280,Customer Support,Male,54,Consultant,03:05.6,8,Bachelor,2,66000,56,6,13,7,75,1,49,2,3.92,FALSE
281,Sales,Female,57,Analyst,03:05.6,5,Bachelor,1,44000,51,15,15,13,25,19,36,0,2.5,FALSE
282,Engineering,Female,43,Consultant,03:05.6,9,Bachelor,5,82500,33,20,5,2,75,14,42,0,3.06,TRUE
283,Customer Support,Male,36,Engineer,03:05.6,1,Bachelor,3,78000,55,10,23,0,100,7,45,2,4.79,FALSE
284,IT,Female,41,Technician,03:05.6,6,High School,4,49000,53,45,24,1,50,19,75,2,3.91,FALSE
285,Marketing,Female,38,Manager,03:05.6,3,High School,3,78000,40,49,29,2,25,14,66,2,4.85,FALSE
286,HR,Female,40,Manager,03:05.6,0,Bachelor,1,66000,59,24,1,14,50,8,2,1,1.65,TRUE
287,HR,Female,22,Consultant,03:05.6,1,High School,4,77000,58,19,25,9,100,15,58,2,3.36,FALSE
288,Finance,Male,34,Analyst,03:05.6,9,Bachelor,5,60000,50,37,21,6,0,14,66,0,4.91,FALSE
289,Operations,Female,58,Manager,03:05.6,8,Master,5,90000,32,30,27,8,25,5,94,2,1.96,FALSE
290,Legal,Male,42,Analyst,03:05.6,4,High School,4,56000,43,24,23,7,0,1,5,0,2.29,TRUE
291,Engineering,Male,40,Consultant,03:05.6,8,High School,4,77000,51,44,23,5,25,19,88,2,3.49,FALSE
292,Sales,Male,56,Analyst,03:05.6,3,Bachelor,3,52000,31,25,29,1,100,3,46,1,2.26,FALSE
293,Sales,Male,51,Developer,03:05.6,6,High School,3,65000,47,39,27,12,0,3,33,0,4.16,FALSE
294,Operations,Female,22,Consultant,03:05.6,8,PhD,4,77000,55,14,9,3,25,2,2,2,2.74,FALSE
295,Sales,Male,48,Specialist,03:05.6,3,Bachelor,4,63000,36,0,25,1,50,19,39,0,1.39,FALSE
296,HR,Female,40,Consultant,03:05.6,2,High School,3,71500,56,10,29,13,50,15,21,2,3.99,FALSE
297,Operations,Female,36,Consultant,03:05.6,4,Master,4,77000,34,39,8,4,0,11,35,1,3.34,TRUE
298,Customer Support,Female,30,Analyst,03:05.6,1,PhD,1,44000,34,36,1,0,75,9,76,0,4.39,FALSE
299,Engineering,Other,22,Engineer,03:05.6,7,Bachelor,2,72000,51,40,6,14,50,16,92,1,5,FALSE
300,Finance,Female,53,Technician,03:05.6,1,Bachelor,2,42000,45,6,23,12,100,9,23,1,2.5,FALSE
301,Marketing,Male,34,Developer,03:05.6,2,Master,2,60000,33,49,7,11,25,6,68,0,4.69,FALSE
302,Customer Support,Female,23,Developer,03:05.6,6,Master,5,75000,55,36,17,9,75,10,62,1,3.37,FALSE
303,Sales,Female,57,Analyst,03:05.6,5,Bachelor,5,60000,57,40,17,12,100,13,19,2,2.01,FALSE
304,Operations,Male,24,Consultant,03:05.6,8,Master,1,60500,51,43,5,11,25,18,94,0,1.21,FALSE
305,Engineering,Male,46,Analyst,03:05.6,3,Bachelor,1,44000,31,0,5,1,100,7,20,1,4.98,FALSE
306,Legal,Female,51,Developer,03:05.6,4,Bachelor,5,75000,51,11,21,14,50,7,77,1,3.65,FALSE
307,Engineering,Female,46,Technician,03:05.6,7,Bachelor,1,38500,40,23,17,14,25,18,26,1,2.97,TRUE
308,Sales,Female,58,Analyst,03:05.6,2,Master,1,44000,35,29,28,13,25,2,30,0,3.65,FALSE
309,Marketing,Female,24,Manager,03:05.6,8,Bachelor,2,72000,45,35,4,1,0,19,53,0,1.11,FALSE
310,Marketing,Female,35,Consultant,03:05.6,5,Bachelor,2,66000,55,19,1,9,100,14,76,2,2.32,FALSE
311,Finance,Female,46,Developer,03:05.6,1,Master,3,65000,49,15,5,9,100,16,84,2,3.45,FALSE
312,Customer Support,Male,34,Engineer,03:05.6,3,High School,3,78000,54,26,29,9,100,6,57,0,2.21,FALSE
313,Customer Support,Male,47,Consultant,03:05.6,5,Master,1,60500,35,0,26,12,50,9,90,0,4.23,FALSE
314,Engineering,Male,54,Analyst,03:05.6,0,High School,4,56000,41,11,1,0,25,1,84,0,1.18,TRUE
315,Sales,Female,43,Manager,03:05.6,3,High School,2,72000,51,5,25,2,0,2,57,2,1.42,TRUE
316,Sales,Male,42,Analyst,03:05.6,0,High School,4,56000,50,9,14,1,0,15,71,2,1.22,FALSE
317,Operations,Male,23,Consultant,03:05.6,5,Master,2,66000,44,29,6,12,100,5,28,2,2.09,FALSE
318,Finance,Female,27,Engineer,03:05.6,8,Bachelor,1,66000,60,36,13,9,75,19,66,0,2.49,FALSE
319,Sales,Female,22,Engineer,03:05.6,8,High School,3,78000,36,20,1,9,50,16,52,1,3.48,FALSE
320,Sales,Female,45,Engineer,03:05.6,7,Bachelor,3,78000,60,13,4,6,100,19,34,1,4.7,FALSE
321,Finance,Female,36,Specialist,03:05.6,3,High School,1,49500,34,5,26,2,100,16,41,1,3.53,FALSE
322,Engineering,Female,23,Consultant,03:05.6,8,Master,1,60500,41,7,0,12,75,18,37,1,4.67,FALSE
323,IT,Male,26,Manager,03:05.6,3,High School,5,90000,36,30,9,10,0,7,3,1,1.62,FALSE
324,Marketing,Female,34,Consultant,03:05.6,6,High School,1,60500,52,6,21,14,75,18,58,2,1.59,FALSE
325,Finance,Male,24,Analyst,03:05.6,6,High School,4,56000,39,15,15,10,75,16,87,1,2.74,FALSE
326,HR,Male,57,Developer,03:05.6,0,Bachelor,4,70000,30,24,9,9,100,5,74,2,3.21,FALSE
327,Finance,Female,46,Consultant,03:05.6,8,Bachelor,4,77000,57,21,11,8,25,18,65,2,3.89,FALSE
328,Finance,Female,22,Developer,03:05.6,4,High School,5,75000,52,8,19,2,25,7,42,0,4.75,FALSE
329,Legal,Other,53,Consultant,03:05.6,6,Bachelor,2,66000,59,15,21,10,100,5,42,1,1.93,FALSE
330,Operations,Female,27,Specialist,03:05.6,1,High School,4,63000,38,21,4,9,25,11,26,2,3.45,FALSE
331,Marketing,Other,34,Consultant,03:05.6,8,Bachelor,5,82500,58,25,11,7,25,12,4,0,3.33,FALSE
332,HR,Female,50,Technician,03:05.6,5,High School,4,49000,39,46,0,7,75,6,3,1,4.09,FALSE
333,Operations,Female,31,Engineer,03:05.6,2,High School,4,84000,34,46,1,9,100,11,68,1,3.28,FALSE
334,Operations,Male,38,Technician,03:05.6,8,PhD,2,42000,51,9,28,1,0,15,45,2,1.74,FALSE
335,Finance,Female,33,Consultant,03:05.6,1,High School,5,82500,51,2,4,1,75,15,86,1,2.71,FALSE
336,IT,Female,28,Consultant,03:05.6,2,Master,2,66000,50,26,6,8,75,12,83,2,2.63,FALSE
337,Customer Support,Male,35,Engineer,03:05.6,7,High School,1,66000,48,4,0,3,100,16,26,1,4.64,FALSE
338,Operations,Female,55,Developer,03:05.6,7,Master,1,55000,53,7,26,7,50,19,51,1,1.94,FALSE
339,Finance,Male,60,Specialist,03:05.6,0,Bachelor,3,58500,38,47,9,14,25,3,67,0,1.85,TRUE
340,Legal,Female,45,Specialist,03:05.6,7,Bachelor,4,63000,45,26,14,3,100,3,22,0,1.35,FALSE
341,Marketing,Male,43,Engineer,03:05.6,1,Master,1,66000,36,31,3,1,75,8,59,0,3.48,FALSE
342,Finance,Male,31,Manager,03:05.6,0,High School,2,72000,55,17,1,7,100,6,20,0,4.73,FALSE
343,Finance,Female,29,Manager,03:05.6,3,Master,5,90000,50,39,11,1,25,16,6,1,3.11,FALSE
344,Customer Support,Female,27,Analyst,03:05.6,3,Bachelor,3,52000,52,20,1,6,0,17,86,0,3.92,FALSE
345,Operations,Female,56,Developer,03:05.6,1,Bachelor,4,70000,36,15,16,13,25,19,36,0,2.15,TRUE
346,Operations,Female,58,Analyst,03:05.6,6,Bachelor,3,52000,46,15,19,10,75,1,73,0,2.72,FALSE
347,HR,Female,54,Analyst,03:05.6,5,Bachelor,3,52000,50,15,9,3,100,4,97,2,3.72,FALSE
348,HR,Male,48,Consultant,03:05.6,3,Master,3,71500,39,7,28,0,75,2,57,0,1.14,FALSE
349,Sales,Male,31,Technician,03:05.6,7,Bachelor,4,49000,56,19,15,0,0,15,81,1,2.53,FALSE
350,Engineering,Female,43,Manager,03:05.6,4,Bachelor,2,72000,59,41,17,13,75,3,9,0,2.02,FALSE
351,IT,Female,26,Developer,03:05.6,3,Bachelor,4,70000,55,44,23,3,50,6,89,2,3.08,FALSE
352,HR,Male,43,Engineer,03:05.6,5,Bachelor,1,66000,54,10,27,4,75,5,32,0,4.88,FALSE
353,Legal,Female,25,Specialist,03:05.6,2,Bachelor,3,58500,34,3,18,5,0,4,68,2,4.37,FALSE
354,Legal,Female,44,Analyst,03:05.6,1,Bachelor,2,48000,55,15,18,13,0,13,41,1,3.33,FALSE
355,Customer Support,Male,46,Technician,03:05.6,4,Bachelor,5,52500,50,18,15,9,0,5,11,1,4.78,FALSE
356,HR,Female,27,Developer,03:05.6,4,High School,1,55000,54,10,14,0,0,8,94,2,2.31,FALSE
357,Operations,Female,53,Specialist,03:05.6,2,High School,4,63000,34,6,23,6,100,8,63,2,2.89,TRUE
358,Sales,Female,32,Technician,03:05.6,2,Bachelor,5,52500,43,28,10,11,100,3,90,0,3.62,FALSE
359,Operations,Male,36,Technician,03:05.6,5,High School,3,45500,44,39,24,12,100,15,35,1,4.75,FALSE
360,Finance,Male,52,Consultant,03:05.6,1,High School,2,66000,38,12,7,13,50,15,10,2,3.55,FALSE
361,HR,Male,50,Engineer,03:05.6,1,High School,2,72000,54,42,26,12,25,6,42,1,3.92,FALSE
362,Sales,Female,38,Specialist,03:05.6,8,High School,4,63000,40,21,25,10,50,16,91,1,1.07,FALSE
363,IT,Female,30,Specialist,03:05.6,2,Master,5,67500,45,6,13,0,75,12,92,2,1.82,FALSE
364,Customer Support,Female,37,Engineer,03:05.6,0,High School,5,90000,47,2,8,8,25,9,37,1,2.64,TRUE
365,Legal,Male,40,Technician,03:05.6,2,High School,3,45500,32,3,24,2,75,7,98,1,3.42,TRUE
366,Marketing,Male,45,Manager,03:05.6,3,Bachelor,3,78000,48,39,18,9,0,18,0,2,3.26,FALSE
367,Marketing,Female,42,Technician,03:05.6,5,Bachelor,1,38500,42,10,23,5,25,4,28,2,1.03,FALSE
368,Marketing,Male,39,Manager,03:05.6,6,Master,4,84000,43,17,8,11,100,1,74,0,3.68,FALSE
369,Legal,Female,28,Engineer,03:05.6,8,Master,3,78000,58,11,15,6,100,7,54,0,4.31,FALSE
370,HR,Other,30,Manager,03:05.6,9,Master,4,84000,44,21,10,12,50,8,88,2,3.17,TRUE
371,Engineering,Male,32,Consultant,03:05.6,6,Bachelor,3,71500,34,14,2,2,0,9,80,0,2.96,FALSE
372,Customer Support,Male,50,Specialist,03:05.6,6,Bachelor,5,67500,47,49,12,1,0,3,27,1,2.69,FALSE
373,Customer Support,Female,27,Specialist,03:05.6,7,PhD,1,49500,57,19,3,7,25,3,0,0,4.99,FALSE
374,IT,Female,32,Manager,03:05.6,0,Bachelor,3,78000,49,17,25,13,100,16,7,1,1.29,TRUE
375,Operations,Female,37,Manager,03:05.6,9,High School,4,84000,43,18,16,10,50,5,11,0,2.38,FALSE
376,HR,Female,43,Analyst,03:05.6,8,Bachelor,1,44000,55,9,16,13,75,18,80,0,1.08,FALSE
377,Finance,Male,28,Manager,03:05.6,2,High School,2,72000,35,12,1,14,75,13,7,2,3.76,FALSE
378,Engineering,Female,33,Developer,03:05.6,9,Bachelor,4,70000,57,49,28,2,75,14,29,0,3.35,TRUE
379,Sales,Female,53,Engineer,03:05.6,5,High School,1,66000,33,25,14,13,0,4,40,0,4.22,FALSE
380,Customer Support,Female,44,Specialist,03:05.6,5,Bachelor,1,49500,41,14,10,5,75,9,87,2,2.49,FALSE
381,Operations,Female,26,Technician,03:05.6,9,High School,3,45500,33,40,25,1,0,14,43,2,3.79,FALSE
382,Customer Support,Male,42,Specialist,03:05.6,7,Master,1,49500,43,23,23,13,0,11,32,2,3.49,FALSE
383,Marketing,Male,36,Specialist,03:05.6,3,Master,3,58500,55,12,12,3,25,3,58,1,4.11,FALSE
384,Engineering,Female,34,Developer,03:05.6,2,High School,3,65000,33,8,20,10,100,8,88,1,3.15,FALSE
385,Sales,Female,52,Manager,03:05.6,4,High School,3,78000,39,28,17,14,50,19,61,1,2.42,FALSE
386,Operations,Male,31,Manager,03:05.6,5,High School,3,78000,42,11,23,4,25,11,31,1,4.62,FALSE
387,Sales,Male,26,Manager,03:05.6,8,High School,5,90000,32,37,11,14,50,9,64,1,2.21,FALSE
388,Operations,Female,43,Manager,03:05.6,0,PhD,2,72000,53,3,7,5,75,17,25,2,1.17,FALSE
389,Finance,Female,60,Technician,03:05.6,4,High School,4,49000,50,6,10,7,75,2,95,1,4.48,TRUE
390,IT,Female,23,Developer,03:05.6,8,High School,2,60000,44,36,14,9,50,7,89,2,2.82,FALSE
391,Engineering,Male,33,Manager,03:05.6,8,Bachelor,3,78000,32,11,20,4,50,12,76,2,3.72,FALSE
392,Finance,Male,25,Manager,03:05.6,3,High School,3,78000,43,33,11,3,25,2,85,0,1.65,FALSE
393,Finance,Male,35,Technician,03:05.6,7,Bachelor,3,45500,58,11,10,3,25,13,67,2,4.01,FALSE
394,Marketing,Female,31,Engineer,03:05.6,9,Master,4,84000,54,8,23,4,75,9,25,2,4.68,FALSE
395,IT,Female,34,Engineer,03:05.6,4,Bachelor,4,84000,35,2,5,0,0,17,19,2,3.15,TRUE
396,Customer Support,Female,39,Developer,03:05.6,9,High School,1,55000,58,4,20,11,25,3,97,1,2.44,FALSE
397,Finance,Male,35,Developer,03:05.6,3,High School,4,70000,40,33,25,12,0,9,96,1,2,FALSE
398,Legal,Male,41,Technician,03:05.6,6,Bachelor,4,49000,59,8,27,7,25,6,29,0,3.13,FALSE
399,Finance,Male,25,Technician,03:05.6,7,High School,1,38500,52,41,3,2,25,16,12,2,1.53,FALSE
400,HR,Other,31,Technician,03:05.6,0,Bachelor,2,42000,48,27,6,3,50,17,7,2,4.51,TRUE
401,Marketing,Female,54,Specialist,03:05.6,2,Bachelor,3,58500,42,5,21,12,100,13,74,0,4.81,FALSE
402,Finance,Female,58,Engineer,03:05.6,5,High School,2,72000,43,23,7,8,25,9,70,2,4.47,FALSE
403,HR,Male,39,Consultant,03:05.6,2,High School,4,77000,56,34,9,7,100,4,60,0,1.17,FALSE
404,IT,Male,25,Specialist,03:05.6,4,Bachelor,3,58500,45,1,1,3,25,18,40,1,1.56,FALSE
405,Customer Support,Female,27,Consultant,03:05.6,6,High School,5,82500,44,2,7,1,25,2,66,1,4.95,FALSE
406,Sales,Male,41,Engineer,03:05.6,5,Bachelor,3,78000,42,2,17,14,0,11,73,0,1.81,TRUE
407,HR,Male,40,Analyst,03:05.6,2,PhD,2,48000,42,30,10,5,50,16,24,2,3.01,FALSE
408,IT,Male,30,Developer,03:05.6,9,High School,3,65000,41,22,1,2,0,16,41,1,2.31,FALSE
409,IT,Male,52,Analyst,03:05.6,4,Bachelor,2,48000,55,47,28,12,25,15,51,1,4.39,FALSE
410,Engineering,Female,38,Specialist,03:05.6,0,PhD,2,54000,52,15,29,6,50,14,13,0,3.55,TRUE
411,Engineering,Male,50,Engineer,03:05.6,3,Bachelor,5,90000,44,16,19,6,0,6,88,2,2.34,FALSE
412,Marketing,Male,29,Technician,03:05.6,8,Bachelor,5,52500,59,29,16,8,75,5,18,1,3.98,FALSE
413,Customer Support,Male,22,Developer,03:05.6,7,Bachelor,1,55000,54,12,29,2,50,3,55,0,1.05,FALSE
414,Engineering,Male,29,Analyst,03:05.6,6,High School,4,56000,41,5,23,2,25,5,47,2,4.79,FALSE
415,Customer Support,Other,33,Technician,03:05.6,2,Bachelor,5,52500,44,36,19,10,0,1,97,2,2.04,FALSE
416,IT,Female,30,Developer,03:05.6,3,High School,2,60000,34,14,16,11,25,4,9,1,4.93,FALSE
417,Operations,Male,42,Manager,03:05.6,3,Bachelor,2,72000,54,13,24,2,75,4,93,0,1.77,FALSE
418,IT,Male,42,Specialist,03:05.6,6,PhD,3,58500,32,7,24,8,50,8,94,2,1.89,FALSE
419,Customer Support,Female,42,Engineer,03:05.6,8,Master,5,90000,56,13,10,7,100,19,86,2,1.72,FALSE
420,Marketing,Male,38,Engineer,03:05.6,1,High School,4,84000,33,45,25,7,50,8,58,0,2.04,TRUE
421,Legal,Female,37,Technician,03:05.6,4,PhD,5,52500,57,1,13,13,25,13,63,0,4.07,FALSE
422,Marketing,Male,52,Technician,03:05.6,6,Master,3,45500,55,26,16,3,0,6,43,1,4.59,FALSE
423,Marketing,Male,51,Engineer,03:05.6,6,Master,1,66000,30,25,5,14,75,15,2,0,4.16,FALSE
424,Finance,Female,31,Manager,03:05.6,7,Master,4,84000,37,49,8,14,25,11,62,0,3.74,FALSE
425,IT,Female,30,Developer,03:05.6,5,PhD,2,60000,37,0,23,7,75,15,48,0,1.62,FALSE
426,Sales,Female,45,Engineer,03:05.6,1,Bachelor,2,72000,40,38,10,8,50,13,28,2,1.95,FALSE
427,Finance,Female,22,Developer,03:05.6,2,Bachelor,5,75000,49,46,21,4,100,15,41,0,3.48,FALSE
428,Customer Support,Female,48,Engineer,03:05.6,7,Bachelor,4,84000,41,12,6,2,50,8,19,1,3.85,FALSE
429,HR,Male,25,Engineer,03:05.6,4,High School,2,72000,60,30,23,13,50,4,12,1,2,FALSE
430,IT,Male,50,Manager,03:05.6,0,Bachelor,2,72000,31,23,27,9,25,18,4,2,2.94,FALSE
431,Engineering,Female,57,Developer,03:05.6,2,Bachelor,2,60000,58,9,26,6,0,16,57,1,3.86,FALSE
432,Engineering,Female,23,Developer,03:05.6,3,High School,4,70000,36,22,24,9,50,6,27,0,2.38,FALSE
433,Customer Support,Female,40,Consultant,03:05.6,0,High School,1,60500,51,32,9,10,25,6,45,0,3.04,FALSE
434,Marketing,Female,50,Technician,03:05.6,8,High School,4,49000,59,26,5,1,75,18,5,0,1.57,FALSE
435,Operations,Male,45,Specialist,03:05.6,5,Master,3,58500,54,35,2,5,75,17,75,2,4.35,FALSE
436,Sales,Male,45,Manager,03:05.6,5,Bachelor,4,84000,46,10,2,7,50,3,85,0,1.18,TRUE
437,Legal,Male,51,Consultant,03:05.6,1,High School,3,71500,36,36,2,0,0,19,5,2,1.9,FALSE
438,Operations,Female,23,Manager,03:05.6,2,High School,5,90000,45,2,3,13,25,19,50,0,4.13,FALSE
439,Marketing,Male,35,Analyst,03:05.6,6,Bachelor,1,44000,43,18,10,11,25,12,26,0,3.78,FALSE
440,Legal,Male,48,Engineer,03:05.6,9,High School,5,90000,32,16,12,10,50,17,5,0,2.27,FALSE
441,HR,Male,39,Consultant,03:05.6,7,Bachelor,5,82500,37,26,18,9,100,16,12,1,2.13,FALSE
442,Engineering,Male,49,Analyst,03:05.6,5,Bachelor,2,48000,49,33,4,3,75,3,54,0,2.26,FALSE
443,Customer Support,Male,28,Engineer,03:05.6,7,Master,4,84000,59,37,11,5,25,5,40,1,2.64,FALSE
444,HR,Male,30,Analyst,03:05.6,3,Master,4,56000,58,36,17,0,0,9,7,2,4.33,FALSE
445,HR,Male,39,Manager,03:05.6,8,Bachelor,4,84000,51,27,5,13,25,14,10,1,1.81,FALSE
446,Sales,Other,56,Specialist,03:05.6,4,High School,4,63000,36,47,11,4,25,18,88,1,1.66,FALSE
447,Marketing,Female,23,Consultant,03:05.6,3,High School,4,77000,43,40,12,5,25,3,37,1,2.83,FALSE
448,Sales,Female,30,Developer,03:05.6,9,High School,2,60000,38,49,9,6,50,13,62,0,3.37,FALSE
449,Marketing,Female,47,Consultant,03:05.6,0,Bachelor,4,77000,60,41,27,0,0,16,93,0,2.64,FALSE
450,IT,Male,53,Technician,03:05.6,0,PhD,4,49000,45,36,14,3,0,5,7,1,2.35,FALSE
451,Customer Support,Female,49,Engineer,03:05.6,3,Bachelor,1,66000,48,4,6,13,100,10,78,1,1.13,TRUE
452,Customer Support,Female,47,Specialist,03:05.6,4,PhD,2,54000,32,24,7,11,0,11,53,1,4.9,FALSE
453,Customer Support,Male,36,Specialist,03:05.6,4,PhD,1,49500,58,4,18,7,75,3,59,2,2.15,FALSE
454,Operations,Female,31,Developer,03:05.6,3,Bachelor,5,75000,42,19,27,5,75,4,28,1,1.04,FALSE
455,IT,Male,33,Developer,03:05.6,5,Bachelor,4,70000,45,21,28,1,75,5,68,1,3.47,FALSE
456,Operations,Male,23,Manager,03:05.6,8,High School,5,90000,33,43,13,4,75,9,94,0,4.38,FALSE
457,Marketing,Female,35,Technician,03:05.6,9,Master,2,42000,52,27,3,6,25,11,4,0,4.51,FALSE
458,Engineering,Female,52,Consultant,03:05.6,3,Bachelor,4,77000,55,46,9,4,75,17,40,1,4.05,FALSE
459,Sales,Male,39,Consultant,03:05.6,7,Master,4,77000,31,23,27,6,50,11,60,2,3.6,TRUE
460,Engineering,Female,59,Engineer,03:05.6,8,Bachelor,2,72000,39,26,18,0,75,12,67,0,2.44,TRUE
461,Operations,Male,28,Analyst,03:05.6,4,Bachelor,3,52000,56,37,28,11,50,11,98,2,2.54,FALSE
462,Sales,Male,60,Developer,03:05.6,6,High School,1,55000,49,39,21,8,100,10,74,2,3.9,FALSE
463,IT,Male,26,Manager,03:05.6,9,High School,4,84000,48,31,3,7,75,5,62,1,3.06,FALSE
464,Operations,Female,37,Consultant,03:05.6,3,Bachelor,3,71500,56,7,12,7,100,5,64,2,4.72,FALSE
465,IT,Male,40,Specialist,03:05.6,6,Master,3,58500,30,15,13,2,75,10,35,2,3.39,FALSE
466,HR,Male,47,Manager,03:05.6,2,High School,3,78000,53,0,1,7,25,10,5,1,1.2,FALSE
467,Sales,Male,50,Specialist,03:05.6,8,Bachelor,5,67500,32,48,28,13,25,4,99,2,3.18,FALSE
468,Marketing,Male,56,Consultant,03:05.6,1,Bachelor,5,82500,52,4,28,6,0,8,48,2,2.97,FALSE
469,Finance,Male,39,Consultant,03:05.6,6,Bachelor,2,66000,42,19,0,6,50,10,54,1,3.39,FALSE
470,Operations,Male,36,Analyst,03:05.6,6,High School,5,60000,43,26,23,5,50,13,48,1,2.42,FALSE
471,IT,Female,47,Developer,03:05.6,2,Bachelor,4,70000,40,7,15,5,75,10,22,0,1.59,FALSE
472,Customer Support,Female,47,Specialist,03:05.6,0,Bachelor,4,63000,48,12,28,1,50,4,27,1,2.34,FALSE
